,status_type,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,encode_type,cluster,varX,varY,varZ
5407,video,200,417,139,109,87,1,2,1,0,3,0,0.8737006132275515,-0.7316936554317868,-0.5056550400924896
5408,photo,38,0,1,38,0,0,0,0,0,1,2,-0.4864619772233812,-0.13577232863164326,0.35564020001316277
5409,video,188,498,182,108,77,2,0,0,1,3,0,0.955823565570255,-0.7931773650323021,-0.1192518412793296
5410,video,180,439,123,113,62,1,4,0,0,3,0,0.7209250911163515,-0.6597490120930217,-0.1508378887352076
5411,photo,36,5,5,35,1,0,0,0,0,1,2,-0.4737392880249909,-0.14914188068889764,0.3587585137285838
5412,photo,19,0,0,19,0,0,0,0,0,1,2,-0.49985471244809493,-0.1748680739398428,0.36603661564264584
5413,photo,35,0,0,35,0,0,0,0,0,1,2,-0.49007399027319665,-0.14103069136477955,0.3573196161514956
5414,video,178,1320,169,89,83,4,2,0,0,3,0,1.0760875667943837,-0.9071334312544486,-0.3122952176790325
5415,video,198,473,112,109,87,1,0,1,0,3,0,0.7544485925201304,-0.6705281801418197,-0.6568658753640769
5416,video,179,489,114,116,62,0,1,0,0,3,0,0.5747714301238155,-0.5944513380893552,-0.4372281751311122
5417,photo,34,1,0,34,0,0,0,0,0,1,2,-0.4904788205081705,-0.1433364012919736,0.35750108483422205
5418,video,30,0,3,29,0,0,1,0,0,3,0,-0.17427260259996738,-0.45752516177464836,-0.4229533705929661
5419,video,169,881,141,83,82,0,4,0,0,3,0,0.9359840820537677,-0.8667037534641324,-0.2951673362885914
5420,photo,21,1,0,21,0,0,0,0,0,1,2,-0.49842565727527544,-0.1708292746342126,0.3645836469207816
5421,video,41,0,4,41,0,0,0,0,0,3,0,-0.20656123773999036,-0.4119690529887709,-0.495575103493215
5422,video,230,906,215,158,65,1,4,1,1,3,0,1.2536958366641375,-0.920252085722369,-0.4619126359399415
5423,video,236,703,141,155,76,2,3,0,0,3,0,0.8995752967180217,-0.6386970262095751,-0.2188877964180028
5424,photo,18,3,0,18,0,0,0,0,0,1,2,-0.49984661288115445,-0.17755553089954224,0.3654913967544316
5425,video,4,0,0,4,0,0,0,0,0,3,0,-0.2362916683375295,-0.48587341419485225,-0.4752371272349605
5426,video,160,466,201,100,54,0,6,0,0,3,0,0.8706567258823901,-0.8109057530794999,-0.12171647705422203
5427,video,24,0,1,24,0,0,0,0,0,3,0,-0.22228763797688486,-0.4446628324757111,-0.4861783553326407
5428,photo,76,2,1,76,0,0,0,0,0,1,2,-0.4628198322560836,-0.05579029204837308,0.33421063865073986
5429,video,201,672,154,131,67,2,0,0,1,3,0,0.8919032771534969,-0.7300751249731996,-0.22855004390644332
5430,photo,44,0,0,44,0,0,0,0,0,1,2,-0.48457233404981614,-0.12199716366630643,0.35241630393772366
5431,photo,29,1,1,29,0,0,0,0,0,1,2,-0.49175716854580453,-0.15499672984636895,0.3601801684414643
5432,video,30,0,6,29,1,0,0,0,0,3,0,-0.20392878455380922,-0.4412454721638588,-0.4856468011691851
5433,video,232,457,113,140,76,0,12,1,3,3,0,1.696660375584573,-1.179495166195816,0.6053942219517102
5434,photo,16,0,0,15,1,0,0,0,0,1,2,-0.495888153458508,-0.18505350882802304,0.37169637568858543
5435,photo,38,0,0,38,0,0,0,0,0,1,2,-0.4882401048654031,-0.13468618213195518,0.3556851787469048
5436,video,203,536,130,124,74,3,2,0,0,3,0,0.7904610509325665,-0.6306459364183781,-0.1449490018765785
5437,photo,9,0,0,9,0,0,0,0,0,1,2,-0.5059676638074062,-0.19601643804925745,0.37148474032461476
5438,photo,59,0,0,58,1,0,0,0,0,1,2,-0.4696024626134689,-0.09411554315754025,0.348269439556119
5439,video,174,346,115,106,65,0,3,0,0,3,0,0.6429519529960217,-0.6370976403161086,-0.23734732824487348
5440,photo,22,0,0,21,1,0,0,0,0,1,2,-0.4922203826429209,-0.17236449036237425,0.36842750087940396
5441,video,52,0,8,52,0,0,0,0,0,3,0,-0.19272448067666104,-0.3930504384671673,-0.5017479555783501
5442,photo,18,0,0,18,0,0,0,0,0,1,2,-0.5004660075840262,-0.1769829103507843,0.36658142811084277
5443,photo,72,2,0,71,1,0,0,0,0,1,2,-0.4612426960444497,-0.06700441684780661,0.3404601898986185
5444,video,256,546,135,161,91,1,3,0,0,3,0,0.9382346758005372,-0.6204864583368696,-0.18151062658564052
5445,photo,12,0,0,12,0,0,0,0,0,1,2,-0.5041337783996129,-0.18967192881643308,0.3698503029200241
5446,photo,13,0,0,13,0,0,0,0,0,1,2,-0.5035224832636818,-0.1875570924054916,0.3693054904518273
5447,video,162,352,101,85,72,1,4,0,0,3,0,0.7108449681356434,-0.6957241051364068,-0.06817759641591883
5448,video,7,0,0,7,0,0,0,0,0,3,0,-0.23445778292973612,-0.4795289049620279,-0.47687156463955127
5449,photo,38,3,0,38,0,0,0,0,0,1,2,-0.4876207101625316,-0.1352588026807131,0.3545951473904938
5450,video,14,0,4,14,0,0,0,0,0,3,0,-0.2230662064101313,-0.46906963608419006,-0.48086516685189873
5451,video,113,592,127,92,18,2,1,0,0,3,0,0.35856681040130955,-0.5928970959146418,-0.47755134760108475
5452,video,239,408,162,168,68,1,1,0,1,3,0,0.9039527989826226,-0.6381861820503767,-0.15250211569122557
5453,photo,37,1,1,37,0,0,0,0,0,1,2,-0.4868668074583553,-0.13807803855883738,0.355821668695889
5454,video,242,415,112,158,78,0,5,0,1,3,0,1.022004603384577,-0.7137522346268943,0.08273620442661667
5455,photo,19,0,0,19,0,0,0,0,0,1,2,-0.49985471244809493,-0.1748680739398428,0.36603661564264584
5456,photo,30,0,1,29,1,0,0,0,0,1,2,-0.4855518939134503,-0.15653194557453068,0.36402402240008636
5457,photo,63,3,0,61,1,1,0,0,0,1,2,-0.44904845307246644,-0.08327252149695065,0.41442142547216027
5458,video,184,941,162,119,62,0,2,1,0,3,0,0.8505038906917944,-0.7974632851977526,-0.8584190282428682
5459,photo,32,0,1,32,0,0,0,0,0,1,2,-0.49012974803896836,-0.148461347097292,0.35890907482234397
5460,video,199,515,118,150,44,3,2,0,0,3,0,0.588329243843072,-0.5068354105639077,-0.2553594669444666
5461,video,84,79,77,70,12,0,2,0,0,3,0,0.11702584947138699,-0.508248006974168,-0.3695181405121681
5462,video,179,454,113,125,52,0,2,0,0,3,0,0.5485535962517771,-0.5716544167324763,-0.39813557330305216
5463,video,8,0,1,8,0,0,0,0,0,3,0,-0.23206836015178317,-0.47850021505077456,-0.4774613558414905
5464,video,123,356,109,81,39,1,1,1,0,3,0,0.4414803591902732,-0.6425648933699373,-0.6999904509164441
5465,video,52,39,14,39,12,1,0,0,0,3,0,-0.08690881662423135,-0.4501461958978368,-0.3984630967727249
5466,video,99,325,73,84,15,0,0,0,0,3,0,0.10569244621529736,-0.4839004272450935,-0.5879846499345088
5467,video,170,726,148,100,64,2,3,1,0,3,0,0.8600327847555238,-0.7959754509057374,-0.5585660409500621
5468,photo,50,4,3,50,0,0,0,0,0,1,2,-0.47474432070433564,-0.1133300787647325,0.3475591177854336
5469,photo,23,1,0,23,0,0,0,0,0,1,2,-0.49720306700341316,-0.16659960181232966,0.3634940219843878
5470,photo,25,0,0,25,0,0,0,0,0,1,2,-0.4961869416325078,-0.16217905547419417,0.3627677408334647
5471,video,206,378,149,137,67,0,2,0,0,3,0,0.7003864935226588,-0.596762605220964,-0.3264707770431095
5472,photo,16,0,0,16,0,0,0,0,0,1,2,-0.5016885978558883,-0.18121258317266728,0.36767105304723663
5473,photo,25,0,0,25,0,0,0,0,0,1,2,-0.4961869416325078,-0.16217905547419417,0.3627677408334647
5474,photo,19,0,0,19,0,0,0,0,0,1,2,-0.49985471244809493,-0.1748680739398428,0.36603661564264584
5475,video,128,571,110,92,35,0,0,0,1,3,0,0.5275950716799127,-0.7003924840039105,-0.41775480592453607
5476,video,54,100,28,36,18,0,0,0,0,3,0,-0.030884848315802464,-0.4987677090607155,-0.4676157261923544
5477,photo,10,0,0,10,0,0,0,0,0,1,2,-0.5053563686714753,-0.19390160163831602,0.37093992785641794
5478,video,108,168,43,69,38,0,0,1,0,3,0,0.21205821842885275,-0.5424538656441619,-0.7605714426009882
5479,video,122,307,70,93,24,0,3,1,1,3,0,0.5100763143527982,-0.6989292293447191,-0.4799513579421403
5480,photo,33,1,0,32,1,0,0,0,0,1,2,-0.48528967124672134,-0.14929216335827086,0.36207121994376773
5481,video,228,1030,192,149,62,0,6,10,1,3,0,1.7627836314646825,-1.4275352517966993,-3.3211148683760925
5482,video,152,358,121,94,54,2,2,0,0,3,0,0.5730327756094946,-0.6208895724446941,-0.2020112835533373
5483,video,170,793,194,120,43,2,5,0,0,3,0,0.8622197773008857,-0.7730281731815981,-0.21768300022951603
5484,video,165,1630,169,119,42,0,3,1,0,3,0,0.9183726146924251,-0.9233205968596271,-1.1126489464830733
5485,photo,552,0,3,551,1,0,0,0,0,1,2,-0.16289957767334942,0.9452403679375342,0.07954195653382373
5486,video,180,994,224,112,60,1,6,1,0,3,0,1.1382978463129396,-0.9662580813681172,-0.5505797905641325
5487,photo,172,9,2,169,1,2,0,0,0,1,2,-0.3601328042717791,0.146883409764358,0.4221881134036318
5488,video,227,473,154,148,74,2,2,0,1,3,0,0.9888955647334664,-0.7107501376723544,-0.009064862248828059
5489,photo,9,0,0,9,0,0,0,0,0,1,2,-0.5059676638074062,-0.19601643804925745,0.37148474032461476
5490,video,110,328,126,78,29,0,2,0,1,3,0,0.5416501827431995,-0.7331681745447572,-0.21135960318297017
5491,photo,27,0,0,27,0,0,0,0,0,1,2,-0.4949643513606457,-0.15794938265231123,0.3616781158970707
5492,photo,477,3,0,475,2,0,0,0,0,1,2,-0.20766125669399849,0.7854725304118755,0.12347311913475521
5493,video,213,1688,265,123,86,1,3,0,0,3,0,1.3498862733245038,-1.0513963962505537,-0.5989961420536332
5494,photo,7,0,0,7,0,0,0,0,0,1,2,-0.5071902540792685,-0.20024611087114047,0.37257436526100873
5495,photo,250,1,0,248,1,0,1,0,0,1,2,-0.3118476174723757,0.2862482830508158,0.3104307313613825
5496,video,175,1196,230,126,49,0,0,0,0,3,0,0.8083629545880947,-0.7905401654027301,-0.8160635260538918
5497,video,129,215,145,97,30,0,1,0,1,3,0,0.5287281168362367,-0.6725162297845401,-0.24406628263665045
5498,video,202,1311,175,126,70,2,3,0,1,3,0,1.2015606855075174,-0.9543974832028485,-0.2503886697257562
5499,video,205,476,149,128,75,1,1,0,0,3,0,0.7431107388766918,-0.6219751001367202,-0.32649362429132367
5500,video,136,270,114,80,49,3,3,1,0,3,0,0.6151271838023598,-0.6833424030812244,-0.3637869463846112
5501,video,37,0,4,37,0,0,0,0,0,3,0,-0.20900641828371497,-0.4204283986325366,-0.4933958536204272
5502,video,164,1819,163,95,61,1,6,0,1,3,0,1.314557702285148,-1.157216385041722,-0.3196224140166936
5503,video,173,1214,244,106,64,1,2,0,0,3,0,1.0218286383314503,-0.9148273103079687,-0.5591750507302057
5504,video,177,706,186,98,77,0,2,0,0,3,0,0.8741745888232124,-0.7992960515111536,-0.39125896383467407
5505,video,47,7,17,45,2,0,0,0,0,3,0,-0.1667316644766607,-0.4224179049435476,-0.49392146305664175
5506,video,242,744,193,154,85,0,3,0,0,3,0,1.021395896845591,-0.7307943639234321,-0.3420072911044138
5507,photo,27,1,0,27,0,0,0,0,0,1,2,-0.4947578864596885,-0.15814025616856386,0.3613147721116004
5508,video,225,559,166,125,98,0,1,0,1,3,0,1.0902072753192087,-0.8191444449827151,-0.14858115558224852
5509,photo,22,0,1,22,0,0,0,0,0,1,2,-0.49624269939827975,-0.16960971120670662,0.3643571995043129
5510,video,8,0,0,8,0,0,0,0,0,3,0,-0.2338464877938049,-0.4774140685510864,-0.4774163771077482
5511,video,238,815,165,136,96,2,3,1,0,3,0,1.1358186208145682,-0.8105284293742869,-0.4999051996447775
5512,video,235,1278,212,171,60,2,1,0,1,3,0,1.1411243434880838,-0.8333291100099255,-0.4314622098503645
5513,photo,25,0,1,25,0,0,0,0,0,1,2,-0.4944088139904863,-0.16326520197388217,0.3627227620997222
5514,photo,29,4,0,29,0,0,0,0,0,1,2,-0.4929159014849548,-0.15448320389543888,0.35913511581879537
5515,photo,17,0,0,17,0,0,0,0,0,1,2,-0.5010773027199571,-0.1790977467617258,0.36712624057903964
5516,video,46,0,0,45,1,0,0,0,0,3,0,-0.20481682823104108,-0.40089121059066685,-0.4940939282578812
5517,video,362,745,199,190,168,3,1,0,0,3,0,1.5579497132216256,-0.746891577292203,0.0011799431590202307
5518,photo,209,0,1,203,3,3,0,0,0,1,2,-0.31206087290379614,0.2232108103700242,0.48281703731126036
5519,photo,23,1,0,23,0,0,0,0,0,1,2,-0.49720306700341316,-0.16659960181232966,0.3634940219843878
5520,video,290,915,240,166,119,2,2,1,0,3,0,1.4142312429927915,-0.8660675104151772,-0.5419446278340515
5521,photo,41,0,1,40,1,0,0,0,0,1,2,-0.4788276474182078,-0.13326874505417463,0.35803108524992067
5522,video,267,1221,259,176,90,0,1,0,0,3,0,1.1999386608061982,-0.8131023086281842,-0.6449522057316548
5523,photo,11,0,0,11,0,0,0,0,0,1,2,-0.5047450735355441,-0.19178676522737456,0.37039511538822106
5524,photo,143,0,1,143,0,0,0,0,0,1,2,-0.4222759879506111,0.0862854945172098,0.2984348908524889
5525,video,225,1085,204,140,82,0,1,2,0,3,0,1.1084098901993886,-0.8890956030850086,-1.2397045530880773
5526,photo,13,0,0,13,0,0,0,0,0,1,2,-0.5035224832636818,-0.1875570924054916,0.3693054904518273
5527,video,237,1430,243,163,68,2,3,0,1,3,0,1.3568371293417252,-0.9692682679220427,-0.3238042157608026
5528,photo,11,0,0,11,0,0,0,0,0,1,2,-0.5047450735355441,-0.19178676522737456,0.37039511538822106
5529,video,345,1019,162,237,105,0,2,1,0,3,0,1.214445778938721,-0.637022560484183,-0.8013857773112645
5530,photo,10,0,0,10,0,0,0,0,0,1,2,-0.5053563686714753,-0.19390160163831602,0.37093992785641794
5531,video,252,885,242,182,70,0,0,0,0,3,0,0.93436895990636,-0.662029294964392,-0.6610221381603381
5532,video,168,718,172,91,74,1,2,0,0,3,0,0.84634482552528,-0.7909349368773754,-0.33274077555296044
5533,photo,8,1,0,8,0,0,0,0,0,1,2,-0.5063724940423804,-0.19832214797645162,0.37166620900734143
5534,video,257,1096,206,143,110,0,2,0,2,3,0,1.5737469093944647,-1.0807462747596566,-0.05147249086443333
5535,video,316,1080,194,177,135,1,2,0,1,3,0,1.576087806339001,-0.9190885429937321,-0.10377858507155224
5536,photo,13,0,0,13,0,0,0,0,0,1,2,-0.5035224832636818,-0.1875570924054916,0.3693054904518273
5537,video,281,809,171,181,97,1,2,0,0,3,0,1.0658415753703272,-0.656583055993477,-0.33474146945225375
5538,video,285,778,171,170,110,3,2,0,0,3,0,1.1722709897391357,-0.6862260717343406,-0.13448533334744459
5539,video,195,1176,209,106,85,1,2,1,0,3,0,1.1402190435211448,-0.9554892399897114,-0.7899080675682095
5540,video,13,0,0,13,0,0,0,0,0,3,0,-0.2307900121141492,-0.46683988649637925,-0.4801404394487326
5541,video,239,1270,194,145,87,1,5,1,0,3,0,1.2938257321883855,-0.9419053665470556,-0.6395573546652381
5542,video,270,898,233,174,91,2,3,0,0,3,0,1.2112143960530293,-0.7615522867084746,-0.25202166238749096
5543,photo,21,1,0,21,0,0,0,0,0,1,2,-0.49842565727527544,-0.1708292746342126,0.3645836469207816
5544,video,307,1275,228,216,86,1,4,0,0,3,0,1.2970782985292058,-0.7569626456864621,-0.43189950050005343
5545,photo,12,0,0,12,0,0,0,0,0,1,2,-0.5041337783996129,-0.18967192881643308,0.3698503029200241
5546,photo,26,0,0,26,0,0,0,0,0,1,2,-0.49557564649657665,-0.16006421906325266,0.3622229283652677
5547,photo,21,0,0,21,0,0,0,0,0,1,2,-0.49863212217623254,-0.17063840111795997,0.3649469907062521
5548,video,236,938,216,131,103,0,2,0,0,3,0,1.162296242457752,-0.8512518210661156,-0.40438963102462905
5549,video,258,1008,261,149,108,1,0,0,0,3,0,1.2351226601329486,-0.8364533808298314,-0.4874533670069924
5550,photo,33,2,1,33,0,0,0,0,0,1,2,-0.48910552310112276,-0.1467282577188559,0.3576375747832063
5551,video,320,2021,362,202,114,2,2,0,0,3,0,1.7956369143077457,-1.075236558680867,-0.6671010097986899
5552,photo,23,1,0,23,0,0,0,0,0,1,2,-0.49720306700341316,-0.16659960181232966,0.3634940219843878
5553,photo,60,4,0,60,0,0,0,0,0,1,2,-0.47396575227108934,-0.08892327515625373,0.3422459293046917
5554,photo,102,8,3,100,2,0,0,0,0,1,2,-0.4305302252373268,-0.011803930771498928,0.325826139580011
5555,video,268,1820,298,180,85,1,2,0,0,3,0,1.4228476312391114,-0.9688985518632653,-0.7490156453577432
5556,photo,49,0,0,48,0,1,0,0,0,1,2,-0.4640264240757543,-0.10846668504601731,0.41911350874197933
5557,photo,41,2,0,40,0,1,0,0,0,1,2,-0.46850385536128913,-0.12576712336605428,0.4227453209166137
5558,video,239,938,212,163,71,1,3,0,1,3,0,1.2012689303377222,-0.8519373571451734,-0.20207965672093448
5559,photo,32,2,0,31,0,1,0,0,0,1,2,-0.4740055115846694,-0.14480065106452744,0.42764863313038565
5560,photo,17,0,0,16,1,0,0,0,0,1,2,-0.4952768583225769,-0.18293867241708153,0.37115156322038845
5561,video,273,914,218,161,107,1,3,0,1,3,0,1.4365825714942313,-0.9202421573740373,-0.06724128710223772
5562,video,229,1005,227,146,80,2,1,0,0,3,0,1.052187367104381,-0.773158875058646,-0.44573844692181597
5563,photo,21,0,0,21,0,0,0,0,0,1,2,-0.49863212217623254,-0.17063840111795997,0.3649469907062521
5564,photo,26,1,0,26,0,0,0,0,0,1,2,-0.4953691815956197,-0.16025509257950532,0.3618595845797973
5565,video,212,551,187,114,95,0,3,0,0,3,0,1.0105449950045962,-0.7892932451703435,-0.21501446764677537
5566,video,294,1689,284,185,103,1,4,1,0,3,0,1.6260033470284025,-1.0413943079475478,-0.8279898273197408
5567,photo,29,1,0,29,0,0,0,0,0,1,2,-0.4935352961878262,-0.1539105833466809,0.3602251471752066
5568,video,239,548,188,139,96,0,4,0,0,3,0,1.0748001502885542,-0.7599261684464199,-0.15807021200773363
5569,photo,14,0,0,13,1,0,0,0,0,1,2,-0.4971107437303701,-0.1892831816499059,0.3727860006249791
5570,video,296,656,253,168,121,1,5,1,0,3,0,1.5040247461389693,-0.8988374679079603,-0.313311356558567
5571,video,277,1270,311,175,98,0,4,0,0,3,0,1.4774076127084432,-0.9586509343374067,-0.43858903787646336
5572,photo,18,0,0,17,1,0,0,0,0,1,2,-0.4946655631866456,-0.1808238360061402,0.37060675075219157
5573,video,292,1425,264,162,119,2,7,1,1,3,0,1.938966132732506,-1.216007614783101,-0.19993025075357398
5574,photo,18,0,0,18,0,0,0,0,0,1,2,-0.5004660075840262,-0.1769829103507843,0.36658142811084277
5575,photo,9,1,0,9,0,0,0,0,0,1,2,-0.505761198906449,-0.19620731156551002,0.37112139653914444
5576,photo,34,1,0,32,2,0,0,0,0,1,2,-0.4788779317134099,-0.15101825260268517,0.3655517301169195
5577,video,303,1003,242,160,137,2,2,1,1,3,0,1.7198963356657557,-1.0405419553813433,-0.31206585583031876
5578,video,237,913,202,136,100,1,0,0,0,3,0,1.0513582106291417,-0.7679219126911556,-0.47104348139516017
5579,photo,22,3,0,21,1,0,0,0,0,1,2,-0.4916009879400497,-0.17293711091113217,0.3673374695229926
5580,video,315,1050,274,164,143,3,2,1,2,3,0,2.017713003050038,-1.192842413152884,-0.046977142717316886
5581,photo,27,0,0,27,0,0,0,0,0,1,2,-0.4949643513606457,-0.15794938265231123,0.3616781158970707
5582,photo,13,0,0,12,1,0,0,0,0,1,2,-0.4977220388663014,-0.19139801806084744,0.37333081309317606
5583,video,251,1145,261,112,133,3,2,1,0,3,0,1.5739139962518112,-1.066072778282853,-0.47943478151703417
5584,photo,24,1,0,23,1,0,0,0,0,1,2,-0.4907913274701017,-0.1683256910567439,0.3669745321575397
5585,video,81,0,1,80,1,0,0,0,0,3,0,-0.18164337083142928,-0.327958082707404,-0.5132073433785147
5586,video,212,916,198,131,79,1,1,0,0,3,0,0.9485643932979482,-0.7597404735174361,-0.47628124456366333
5587,video,440,1112,322,256,176,3,3,0,2,3,0,2.3712688065473015,-1.090789440103178,0.37831470655497695
5588,photo,16,0,1,15,1,0,0,0,0,1,2,-0.4941100258164862,-0.18613965532771107,0.37165139695484295
5589,video,349,967,280,188,156,3,2,0,0,3,0,1.7110520999794927,-0.8820241846182073,-0.05776314724182543
5590,photo,29,0,2,29,0,0,0,0,0,1,2,-0.4901855058047401,-0.15589200282980445,0.36049853349319244
5591,photo,27,0,1,27,0,0,0,0,0,1,2,-0.493186223718624,-0.15903552915199928,0.36163313716332857
5592,video,354,1119,277,164,187,1,2,0,0,3,0,1.8849917654085504,-1.0221856259820312,-0.12963806118175486
5593,photo,7,0,0,7,0,0,0,0,0,1,2,-0.5071902540792685,-0.20024611087114047,0.37257436526100873
5594,video,323,1908,261,207,112,1,3,0,0,3,0,1.6062500602513086,-0.9562760456630749,-0.6340228427487467
5595,photo,19,0,0,17,1,1,0,0,0,1,2,-0.47656483375630837,-0.17575270302961676,0.43948320542923475
5596,video,52,0,6,51,1,0,0,0,0,3,0,-0.19048029156332408,-0.3947190711231468,-0.49763267546951656
5597,video,398,1942,322,196,198,0,4,0,0,3,0,2.289722581399599,-1.2270629085674183,-0.34664087230069573
5598,photo,18,0,0,18,0,0,0,0,0,1,2,-0.5004660075840262,-0.1769829103507843,0.36658142811084277
5599,photo,6,1,0,6,0,0,0,0,0,1,2,-0.5075950843142426,-0.20255182079833448,0.37275583394373507
5600,video,265,1138,254,140,120,0,2,1,2,3,0,1.7838760806743126,-1.214185772759991,-0.35165741994076355
5601,photo,8,0,0,8,0,0,0,0,0,1,2,-0.5065789589433375,-0.19813127446019893,0.37202955279281164
5602,video,253,1410,261,165,79,3,2,3,1,3,0,1.5946363051262364,-1.1224705220944378,-1.2349286701707314
5603,video,264,1487,279,167,95,1,1,0,0,3,0,1.3350786481747534,-0.908190434889173,-0.6513189095850568
5604,photo,15,0,0,15,0,0,0,0,0,1,2,-0.5022998929918193,-0.18332741958360865,0.3682158655154335
5605,photo,13,0,0,13,0,0,0,0,0,1,2,-0.5035224832636818,-0.1875570924054916,0.3693054904518273
5606,photo,21,0,0,19,1,1,0,0,0,1,2,-0.4753422434844461,-0.1715230302077339,0.438393580492841
5607,video,392,1972,312,214,168,3,4,2,1,3,3,2.430932969461768,-1.3279759283820738,-0.707069139457758
5608,video,266,736,229,168,94,0,2,2,0,3,0,1.2162662734349063,-0.8323962781859156,-1.0214716627860088
5609,photo,10,0,0,9,1,0,0,0,0,1,2,-0.4995559242740949,-0.19774252729367175,0.37496525049776663
5610,photo,19,0,0,18,1,0,0,0,0,1,2,-0.4940542680507147,-0.17870899959519848,0.37006193828399453
5611,video,359,1092,242,203,151,2,2,0,1,3,0,1.8004977474650579,-0.9410746054234208,0.00010180355752435158
5612,video,331,1017,285,177,146,1,3,2,2,3,0,2.1166659749975594,-1.2572654539671615,-0.4230415502440565
5613,photo,19,0,0,18,1,0,0,0,0,1,2,-0.4940542680507147,-0.17870899959519848,0.37006193828399453
5614,photo,11,0,1,11,0,0,0,0,0,1,2,-0.5029669458935224,-0.1928729117270626,0.37035013665447863
5615,photo,7,0,2,7,0,0,0,0,0,1,2,-0.5036339987952253,-0.2024184038705166,0.372484407793524
5616,video,287,3800,406,202,81,0,3,0,1,3,0,2.2069854156334405,-1.5487831869937008,-1.3060144842884738
5617,photo,22,1,0,21,0,1,0,0,0,1,2,-0.480324927844938,-0.16575814165768932,0.43346010159782505
