,status_type,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,encode_type,weekdays,hours,popularity,positive,negtive,cluster
6030,video,13,0,0,13,0,0,0,0,0,3,4,1,13,13,0,0
6031,video,282,1591,438,168,109,2,0,3,0,3,4,1,2311,279,3,0
6032,photo,25,1,0,25,0,0,0,0,0,1,3,8,26,25,0,2
6033,photo,8,0,0,8,0,0,0,0,0,1,3,7,8,8,0,2
6034,video,20,0,0,20,0,0,0,0,0,3,3,7,20,20,0,2
6035,video,224,545,231,108,111,2,2,0,1,3,3,7,1000,223,1,2
6036,photo,14,0,0,14,0,0,0,0,0,1,3,7,14,14,0,2
6037,photo,21,0,0,21,0,0,0,0,0,1,3,7,21,21,0,2
6038,video,23,1,0,23,0,0,0,0,0,3,3,6,24,23,0,2
6039,video,195,294,274,115,77,1,2,0,0,3,3,6,763,195,0,2
6040,video,14,0,0,13,1,0,0,0,0,3,3,2,14,14,0,2
6041,photo,11,0,0,11,0,0,0,0,0,1,3,2,11,11,0,2
6042,video,42,1,0,41,1,0,0,0,0,3,3,2,43,42,0,2
6043,video,160,1183,217,81,79,0,0,0,0,3,3,2,1560,160,0,2
6044,photo,9,0,0,9,0,0,0,0,0,1,3,1,9,9,0,2
6045,photo,31,0,0,31,0,0,0,0,0,1,3,1,31,31,0,2
6046,video,182,1142,346,107,70,1,4,0,0,3,3,1,1670,182,0,2
6047,video,29,0,0,29,0,0,0,0,0,3,2,7,29,29,0,2
6048,video,214,1550,388,157,56,1,0,0,0,3,2,7,2152,214,0,2
6049,photo,10,1,0,10,0,0,0,0,0,1,2,7,11,10,0,2
6050,video,159,175,233,122,36,0,1,0,0,3,2,6,567,159,0,2
6051,photo,22,1,0,21,1,0,0,0,0,1,2,3,23,22,0,2
6052,photo,14,0,0,14,0,0,0,0,0,1,2,2,14,14,0,2
6053,photo,16,1,1,16,0,0,0,0,0,1,2,2,18,16,0,2
6054,video,13,0,0,13,0,0,0,0,0,3,2,2,13,13,0,2
6055,video,135,214,159,91,42,1,1,0,0,3,2,2,508,135,0,2
6056,photo,8,0,0,8,0,0,0,0,0,1,2,1,8,8,0,2
6057,video,233,1168,404,155,76,2,0,0,0,3,2,1,1805,233,0,2
6058,photo,12,0,1,12,0,0,0,0,0,1,1,8,13,12,0,2
6059,photo,33,1,0,33,0,0,0,0,0,1,1,8,34,33,0,2
6060,video,336,1532,428,226,104,2,2,1,1,3,1,7,2296,334,2,2
6061,video,26,0,0,25,1,0,0,0,0,3,1,7,26,26,0,2
6062,video,233,405,333,181,48,3,1,0,0,3,1,7,971,233,0,2
6063,photo,19,1,0,19,0,0,0,0,0,1,1,3,20,19,0,2
6064,photo,20,0,0,20,0,0,0,0,0,1,1,2,20,20,0,2
6065,video,183,908,266,122,58,0,2,0,1,3,1,2,1357,182,1,2
6066,photo,25,2,0,25,0,0,0,0,0,1,1,2,27,25,0,2
6067,photo,16,2,0,16,0,0,0,0,0,1,1,1,18,16,0,2
6068,photo,49,4,0,49,0,0,0,0,0,1,1,1,53,49,0,2
6069,video,295,1357,474,235,56,0,2,2,0,3,1,1,2126,293,2,2
6070,photo,22,1,0,22,0,0,0,0,0,1,0,8,23,22,0,2
6071,photo,14,1,0,14,0,0,0,0,0,1,0,7,15,14,0,2
6072,video,14,0,0,14,0,0,0,0,0,3,0,7,14,14,0,2
6073,video,230,1315,348,127,98,0,4,0,1,3,0,7,1893,229,1,2
6074,photo,26,0,0,26,0,0,0,0,0,1,0,7,26,26,0,2
6075,video,241,336,432,205,33,1,1,1,0,3,0,7,1009,240,1,2
6076,photo,19,0,0,19,0,0,0,0,0,1,0,2,19,19,0,2
6077,photo,12,2,0,12,0,0,0,0,0,1,0,2,14,12,0,2
6078,photo,33,3,0,33,0,0,0,0,0,1,0,2,36,33,0,2
6079,photo,10,3,0,10,0,0,0,0,0,1,0,2,13,10,0,2
6080,video,166,287,153,91,75,0,0,0,0,3,0,2,606,166,0,2
6081,photo,5,1,0,5,0,0,0,0,0,1,0,2,6,5,0,2
6082,photo,32,2,0,32,0,0,0,0,0,1,0,1,34,32,0,2
6083,video,398,2314,742,320,73,1,3,1,0,3,0,1,3454,397,1,1
6084,video,10,1,0,10,0,0,0,0,0,3,6,8,11,10,0,0
6085,video,296,1756,422,136,151,1,6,1,1,3,6,7,2474,294,2,0
6086,video,173,221,248,114,53,3,3,0,0,3,6,7,642,173,0,0
6087,video,29,0,0,29,0,0,0,0,0,3,6,1,29,29,0,0
6088,video,271,1516,505,172,93,2,1,3,0,3,6,1,2292,268,3,0
6089,photo,19,2,0,19,0,0,0,0,0,1,6,1,21,19,0,0
6090,video,222,1711,463,163,56,1,2,0,0,3,6,1,2396,222,0,0
6091,photo,23,1,0,23,0,0,0,0,0,1,5,8,24,23,0,0
6092,video,17,0,0,17,0,0,0,0,0,3,5,8,17,17,0,0
6093,video,176,171,146,82,89,3,2,0,0,3,5,8,493,176,0,0
6094,photo,21,0,0,21,0,0,0,0,0,1,5,7,21,21,0,0
6095,photo,30,0,0,30,0,0,0,0,0,1,5,7,30,30,0,0
6096,video,394,2379,471,229,159,1,3,1,1,3,5,7,3244,392,2,1
6097,photo,3,0,0,3,0,0,0,0,0,1,5,2,3,3,0,0
6098,video,211,948,245,154,57,0,0,0,0,3,5,2,1404,211,0,0
6099,photo,24,4,0,24,0,0,0,0,0,1,5,1,28,24,0,0
6100,video,24,0,0,24,0,0,0,0,0,3,5,1,24,24,0,0
6101,video,281,1858,339,201,78,0,2,0,0,3,5,1,2478,281,0,0
6102,photo,12,0,0,12,0,0,0,0,0,1,4,8,12,12,0,0
6103,photo,5,2,0,5,0,0,0,0,0,1,4,8,7,5,0,0
6104,photo,9,0,0,9,0,0,0,0,0,1,4,8,9,9,0,0
6105,video,179,306,65,117,60,1,1,0,0,3,4,8,550,179,0,0
6106,photo,20,1,1,20,0,0,0,0,0,1,4,7,22,20,0,0
6107,video,12,0,0,12,0,0,0,0,0,3,4,7,12,12,0,0
6108,video,144,238,113,120,23,1,0,0,0,3,4,7,495,144,0,0
6109,video,120,126,100,98,20,2,0,0,0,3,4,7,346,120,0,0
6110,photo,10,0,0,10,0,0,0,0,0,1,4,2,10,10,0,0
6111,photo,13,2,0,13,0,0,0,0,0,1,4,2,15,13,0,0
6112,video,13,0,0,13,0,0,0,0,0,3,4,2,13,13,0,0
6113,video,173,578,153,125,47,0,0,1,0,3,4,1,904,172,1,0
6114,photo,19,0,0,19,0,0,0,0,0,1,4,1,19,19,0,0
6115,video,30,0,0,30,0,0,0,0,0,3,4,1,30,30,0,0
6116,video,232,1045,253,149,81,0,1,0,1,3,4,1,1530,231,1,0
6117,photo,32,6,1,32,0,0,0,0,0,1,3,8,39,32,0,2
6118,video,6,0,0,6,0,0,0,0,0,3,3,8,6,6,0,2
6119,photo,15,0,1,15,0,0,0,0,0,1,3,7,16,15,0,2
6120,video,9,0,0,9,0,0,0,0,0,3,3,7,9,9,0,2
6121,video,0,0,0,0,0,0,0,0,0,3,3,7,0,0,0,2
6122,video,241,938,282,134,102,0,5,0,0,3,3,7,1461,241,0,2
6123,photo,18,0,0,18,0,0,0,0,0,1,3,7,18,18,0,2
6124,video,147,226,207,111,36,0,0,0,0,3,3,7,580,147,0,2
6125,video,197,505,110,126,63,2,4,1,1,3,3,1,812,195,2,2
6126,photo,33,1,0,33,0,0,0,0,0,1,3,1,34,33,0,2
6127,photo,18,3,0,18,0,0,0,0,0,1,3,1,21,18,0,2
6128,video,242,1153,303,180,58,2,1,0,1,3,3,1,1698,241,1,2
6129,photo,15,1,0,14,1,0,0,0,0,1,2,8,16,15,0,2
6130,photo,12,1,0,12,0,0,0,0,0,1,2,8,13,12,0,2
6131,photo,13,0,0,13,0,0,0,0,0,1,2,8,13,13,0,2
6132,video,202,377,117,116,84,0,2,0,0,3,2,7,696,202,0,2
6133,photo,23,0,0,23,0,0,0,0,0,1,2,7,23,23,0,2
6134,photo,7,0,0,7,0,0,0,0,0,1,2,7,7,7,0,2
6135,photo,9,0,0,9,0,0,0,0,0,1,2,7,9,9,0,2
6136,video,24,0,0,24,0,0,0,0,0,3,2,7,24,24,0,2
6137,video,246,1035,322,191,51,1,3,0,0,3,2,7,1603,246,0,2
6138,video,126,266,72,77,48,0,1,0,0,3,2,2,464,126,0,2
6139,photo,9,0,0,9,0,0,0,0,0,1,2,2,9,9,0,2
6140,photo,6,0,0,6,0,0,0,0,0,1,2,2,6,6,0,2
6141,photo,8,0,0,7,1,0,0,0,0,1,2,1,8,8,0,2
6142,video,22,0,0,22,0,0,0,0,0,3,2,1,22,22,0,2
6143,video,288,953,304,185,100,1,2,0,0,3,2,1,1545,288,0,2
6144,photo,14,0,0,14,0,0,0,0,0,1,1,8,14,14,0,2
6145,photo,6,0,0,6,0,0,0,0,0,1,1,8,6,6,0,2
6146,video,189,410,112,137,50,0,2,0,0,3,1,7,711,189,0,2
6147,photo,13,0,0,13,0,0,0,0,0,1,1,7,13,13,0,2
6148,photo,23,0,0,22,1,0,0,0,0,1,1,7,23,23,0,2
6149,video,22,0,0,22,0,0,0,0,0,3,1,7,22,22,0,2
6150,video,319,3053,403,213,98,4,2,2,0,3,1,7,3775,317,2,1
6151,photo,11,1,2,11,0,0,0,0,0,1,1,1,14,11,0,2
6152,photo,23,0,2,23,0,0,0,0,0,1,1,1,25,23,0,2
6153,video,412,1485,452,288,121,1,1,0,1,3,1,1,2349,411,1,2
6154,video,287,916,286,165,119,0,1,1,1,3,0,8,1489,285,2,2
6155,photo,10,0,0,10,0,0,0,0,0,1,0,7,10,10,0,2
6156,video,226,238,238,139,83,3,1,0,0,3,0,7,702,226,0,2
6157,photo,22,0,0,21,1,0,0,0,0,1,0,3,22,22,0,2
6158,photo,12,0,0,11,1,0,0,0,0,1,0,2,12,12,0,2
6159,photo,28,5,0,28,0,0,0,0,0,1,0,1,33,28,0,2
6160,video,14,0,0,14,0,0,0,0,0,3,0,1,14,14,0,2
6161,video,394,2195,403,269,122,1,2,0,0,3,0,1,2992,394,0,2
6162,photo,31,2,0,31,0,0,0,0,0,1,6,3,33,31,0,0
6163,photo,18,1,0,17,1,0,0,0,0,1,6,3,19,18,0,0
6164,photo,4,0,0,4,0,0,0,0,0,1,6,3,4,4,0,0
6165,video,115,179,64,89,25,1,0,0,0,3,6,2,358,115,0,0
6166,video,27,0,0,27,0,0,0,0,0,3,6,1,27,27,0,0
6167,video,370,1049,300,269,94,2,5,0,0,3,6,1,1719,370,0,0
6168,video,165,296,100,89,74,0,2,0,0,3,5,8,561,165,0,0
6169,photo,13,1,0,13,0,0,0,0,0,1,5,7,14,13,0,0
6170,video,376,20,3,354,19,3,0,0,0,3,6,3,399,376,0,0
6171,photo,255,7,4,249,6,0,0,0,0,1,5,22,266,255,0,3
6172,photo,1704,21,3,1685,15,2,2,0,0,1,3,7,1728,1704,0,2
6173,status,205,39,4,197,4,4,0,0,0,2,2,2,248,205,0,2
6174,photo,336,42,2,285,5,0,0,46,0,1,0,6,380,290,46,2
6175,status,111,2,1,110,1,0,0,0,0,2,4,0,114,111,0,0
6176,photo,357,18,9,352,3,1,1,0,0,1,2,6,384,357,0,2
6177,photo,114,7,0,109,3,2,0,0,0,1,2,2,121,114,0,2
6178,status,133,7,1,127,6,0,0,0,0,2,1,4,141,133,0,2
6179,photo,532,32,4,480,47,5,0,0,0,1,6,1,568,532,0,0
6180,status,231,16,2,216,3,0,0,12,0,2,5,8,249,219,12,0
6181,photo,684,38,14,676,7,0,1,0,0,1,4,7,736,684,0,0
6182,photo,1627,30,3,1607,17,3,0,0,0,1,2,1,1660,1627,0,2
6183,photo,791,34,2,770,16,5,0,0,0,1,6,6,827,791,0,0
6184,photo,1404,39,5,1390,12,1,1,0,0,1,3,20,1448,1404,0,3
6185,photo,824,106,6,810,10,4,0,0,0,1,5,1,936,824,0,0
6186,status,295,18,0,288,4,0,0,3,0,2,4,3,313,292,3,0
6187,photo,1957,124,10,1908,27,21,1,0,0,1,2,8,2091,1957,0,2
6188,photo,1730,161,4,1710,12,8,0,0,0,1,5,11,1895,1730,0,0
6189,photo,1655,47,4,1632,9,13,1,0,0,1,3,23,1706,1655,0,3
6190,status,237,67,1,233,3,1,0,0,0,2,0,6,305,237,0,2
6191,photo,360,22,10,347,2,5,0,6,0,1,4,23,392,354,6,3
6192,photo,2635,308,11,2605,19,11,0,0,0,1,3,19,2954,2635,0,3
6193,photo,324,45,3,280,0,17,1,19,7,1,0,7,372,298,26,2
6194,photo,1271,94,9,1249,11,8,2,1,0,1,4,3,1374,1270,1,0
6195,photo,851,100,11,834,5,10,2,0,0,1,3,7,962,851,0,2
6196,photo,1992,36,1,1969,16,7,0,0,0,1,3,3,2029,1992,0,2
6197,photo,4315,24,3,4241,51,19,4,0,0,1,2,3,4342,4315,0,1
6198,photo,4114,104,3,4054,36,23,0,1,0,1,0,10,4221,4113,1,1
6199,photo,95,3,2,90,2,3,0,0,0,1,6,22,100,95,0,3
6200,photo,111,9,2,107,1,2,1,0,0,1,6,1,122,111,0,0
6201,photo,796,143,9,791,5,0,0,0,0,1,5,3,948,796,0,0
6202,photo,508,12,3,499,8,0,1,0,0,1,4,16,523,508,0,3
6203,photo,2506,287,28,2483,9,12,2,0,0,1,3,10,2821,2506,0,1
6204,photo,251,29,5,228,0,3,0,1,19,1,2,2,285,231,20,2
6205,photo,1244,218,9,1226,5,12,1,0,0,1,0,10,1471,1244,0,2
6206,photo,75,2,0,71,3,0,1,0,0,1,0,7,77,75,0,2
6207,photo,867,90,11,858,1,7,0,0,1,1,6,5,968,866,1,0
6208,photo,87,5,2,79,3,5,0,0,0,1,6,4,94,87,0,0
6209,photo,614,78,15,599,7,8,0,0,0,1,3,13,707,614,0,3
6210,photo,2420,75,17,2392,20,8,0,0,0,1,3,8,2512,2420,0,2
6211,photo,86,5,3,80,2,4,0,0,0,1,0,1,94,86,0,2
6212,photo,488,20,8,484,4,0,0,0,0,1,6,4,516,488,0,0
6213,photo,157,16,3,145,1,11,0,0,0,1,5,23,176,157,0,3
6214,photo,547,71,7,535,6,6,0,0,0,1,4,15,625,547,0,3
6215,photo,1168,104,49,1133,17,17,1,0,0,1,3,6,1321,1168,0,2
6216,photo,879,165,18,867,4,8,0,0,0,1,3,3,1062,879,0,2
6217,photo,114,6,1,108,3,3,0,0,0,1,2,1,121,114,0,2
6218,photo,186,15,1,172,3,11,0,0,0,1,1,1,202,186,0,2
6219,photo,1985,39,21,1961,11,12,0,1,0,1,6,4,2045,1984,1,0
6220,photo,985,71,42,962,5,16,2,0,0,1,4,1,1098,985,0,0
6221,video,376,20,3,354,19,3,0,0,0,3,6,3,399,376,0,0
6222,photo,255,7,4,249,6,0,0,0,0,1,5,22,266,255,0,3
6223,photo,1704,21,3,1685,15,2,2,0,0,1,3,7,1728,1704,0,2
6224,status,205,39,4,197,4,4,0,0,0,2,2,2,248,205,0,2
6225,photo,336,42,2,285,5,0,0,46,0,1,0,6,380,290,46,2
6226,status,111,2,1,110,1,0,0,0,0,2,4,0,114,111,0,0
6227,photo,357,18,9,352,3,1,1,0,0,1,2,6,384,357,0,2
6228,photo,114,7,0,109,3,2,0,0,0,1,2,2,121,114,0,2
6229,status,133,7,1,127,6,0,0,0,0,2,1,4,141,133,0,2
6230,photo,532,32,4,480,47,5,0,0,0,1,6,1,568,532,0,0
6231,status,231,16,2,216,3,0,0,12,0,2,5,8,249,219,12,0
6232,photo,684,38,14,676,7,0,1,0,0,1,4,7,736,684,0,0
6233,photo,1627,30,3,1607,17,3,0,0,0,1,2,1,1660,1627,0,2
6234,photo,791,34,2,770,16,5,0,0,0,1,6,6,827,791,0,0
6235,photo,1404,39,5,1390,12,1,1,0,0,1,3,20,1448,1404,0,3
6236,photo,824,106,6,810,10,4,0,0,0,1,5,1,936,824,0,0
6237,status,295,18,0,288,4,0,0,3,0,2,4,3,313,292,3,0
6238,photo,1957,124,10,1908,27,21,1,0,0,1,2,8,2091,1957,0,2
6239,photo,1730,161,4,1710,12,8,0,0,0,1,5,11,1895,1730,0,0
6240,photo,1655,47,4,1632,9,13,1,0,0,1,3,23,1706,1655,0,3
6241,status,237,67,1,233,3,1,0,0,0,2,0,6,305,237,0,2
6242,photo,360,22,10,347,2,5,0,6,0,1,4,23,392,354,6,3
6243,photo,2635,308,11,2605,19,11,0,0,0,1,3,19,2954,2635,0,3
6244,photo,324,45,3,280,0,17,1,19,7,1,0,7,372,298,26,2
6245,photo,1271,94,9,1249,11,8,2,1,0,1,4,3,1374,1270,1,0
6246,photo,851,100,11,834,5,10,2,0,0,1,3,7,962,851,0,2
6247,photo,1992,36,1,1969,16,7,0,0,0,1,3,3,2029,1992,0,2
6248,photo,4315,24,3,4241,51,19,4,0,0,1,2,3,4342,4315,0,1
6249,photo,4114,104,3,4054,36,23,0,1,0,1,0,10,4221,4113,1,1
6250,photo,95,3,2,90,2,3,0,0,0,1,6,22,100,95,0,3
6251,photo,111,9,2,107,1,2,1,0,0,1,6,1,122,111,0,0
6252,photo,796,143,9,791,5,0,0,0,0,1,5,3,948,796,0,0
6253,photo,508,12,3,499,8,0,1,0,0,1,4,16,523,508,0,3
6254,photo,2506,287,28,2483,9,12,2,0,0,1,3,10,2821,2506,0,1
6255,photo,251,29,5,228,0,3,0,1,19,1,2,2,285,231,20,2
6256,photo,1244,218,9,1226,5,12,1,0,0,1,0,10,1471,1244,0,2
6257,photo,75,2,0,71,3,0,1,0,0,1,0,7,77,75,0,2
6258,photo,867,90,11,858,1,7,0,0,1,1,6,5,968,866,1,0
6259,photo,87,5,2,79,3,5,0,0,0,1,6,4,94,87,0,0
6260,photo,614,78,15,599,7,8,0,0,0,1,3,13,707,614,0,3
6261,photo,2420,75,17,2392,20,8,0,0,0,1,3,8,2512,2420,0,2
6262,photo,86,5,3,80,2,4,0,0,0,1,0,1,94,86,0,2
6263,photo,488,20,8,484,4,0,0,0,0,1,6,4,516,488,0,0
6264,photo,157,16,3,145,1,11,0,0,0,1,5,23,176,157,0,3
6265,photo,547,71,7,535,6,6,0,0,0,1,4,15,625,547,0,3
6266,photo,1168,104,49,1133,17,17,1,0,0,1,3,6,1321,1168,0,2
6267,photo,879,165,18,867,4,8,0,0,0,1,3,3,1062,879,0,2
6268,photo,114,6,1,108,3,3,0,0,0,1,2,1,121,114,0,2
6269,photo,186,15,1,172,3,11,0,0,0,1,1,1,202,186,0,2
6270,photo,1985,39,21,1961,11,12,0,1,0,1,6,4,2045,1984,1,0
6271,photo,985,71,42,962,5,16,2,0,0,1,4,1,1098,985,0,0
6272,photo,1918,1,10,1917,0,1,0,0,0,1,0,11,1929,1918,0,2
6273,video,151,2365,306,118,29,0,3,1,0,3,6,9,2822,150,1,0
6274,link,3,0,0,3,0,0,0,0,0,0,6,8,3,3,0,0
6275,video,3,0,1,3,0,0,0,0,0,3,6,6,4,3,0,0
6276,video,205,1476,500,149,49,3,2,2,0,3,6,4,2181,203,2,0
6277,photo,123,110,7,113,9,1,0,0,0,1,6,1,240,123,0,0
6278,photo,69,8,0,60,0,2,0,1,6,1,3,23,77,62,7,3
6279,video,130,1051,157,82,46,0,2,0,0,3,3,10,1338,130,0,2
6280,status,5,0,0,5,0,0,0,0,0,2,3,9,5,5,0,2
6281,video,126,1641,196,81,42,2,1,0,0,3,3,6,1963,126,0,2
6282,video,124,844,183,84,39,1,0,0,0,3,3,4,1151,124,0,2
6283,video,34,4,0,32,0,2,0,0,0,3,3,4,38,34,0,2
6284,photo,29,0,0,29,0,0,0,0,0,1,3,0,29,29,0,2
6285,photo,18,0,0,18,0,0,0,0,0,1,3,0,18,18,0,2
6286,video,192,1949,321,89,99,1,3,0,0,3,1,8,2462,192,0,2
6287,video,393,1529,292,307,80,3,1,2,0,3,1,4,2214,391,2,2
6288,video,196,2904,618,139,46,1,5,4,1,3,5,7,3718,191,5,1
6289,photo,144,6,16,119,0,3,22,0,0,1,3,4,166,144,0,2
6290,link,8,0,1,8,0,0,0,0,0,0,2,12,9,8,0,2
6291,video,379,5491,466,190,161,5,20,2,1,3,2,9,6336,376,3,1
6292,photo,48,1,2,48,0,0,0,0,0,1,2,4,51,48,0,2
6293,photo,44,1,0,39,0,4,1,0,0,1,2,4,45,44,0,2
6294,photo,44,7,0,43,0,0,0,0,1,1,1,4,51,43,1,2
6295,video,382,3035,528,205,155,2,17,3,0,3,0,9,3945,379,3,1
6296,video,1302,4066,372,1171,117,0,12,1,1,3,0,6,5740,1300,2,1
6297,video,1228,6,1,1225,0,0,3,0,0,3,0,5,1235,1228,0,2
6298,link,6,0,2,6,0,0,0,0,0,0,6,23,8,6,0,3
6299,video,185,1835,312,116,54,1,14,0,0,3,5,8,2332,185,0,0
6300,video,261,3456,565,127,106,3,22,2,1,3,5,5,4282,258,3,1
6301,video,36,5,0,34,2,0,0,0,0,3,4,5,41,36,0,0
6302,status,52,1,1,51,0,1,0,0,0,2,4,3,54,52,0,0
6303,video,192,1446,389,106,54,1,29,2,0,3,3,8,2027,190,2,2
6304,video,236,2842,431,114,109,1,9,2,1,3,3,4,3509,233,3,1
6305,video,144,545,65,114,18,0,10,2,0,3,2,2,754,142,2,2
6306,photo,45,0,0,39,0,0,3,0,3,1,2,0,45,42,3,2
6307,video,292,3779,256,165,91,2,33,1,0,3,1,10,4327,291,1,1
6308,video,416,5352,580,204,194,3,13,1,1,3,1,8,6348,414,2,1
6309,photo,26,1,0,22,0,0,0,0,4,1,1,7,27,22,4,2
6310,photo,72,29,0,70,2,0,0,0,0,1,1,4,101,72,0,2
6311,video,370,6316,633,182,166,2,17,3,0,3,5,9,7319,367,3,1
6312,video,216,4068,512,157,54,2,3,0,0,3,5,7,4796,216,0,1
6313,photo,62,11,1,61,1,0,0,0,0,1,5,6,74,62,0,0
6314,photo,51,7,0,48,0,1,0,0,2,1,5,5,58,49,2,0
6315,photo,54,0,0,45,0,5,0,0,4,1,4,2,54,50,4,0
6316,video,267,2606,269,227,26,4,7,3,0,3,3,9,3142,264,3,1
6317,video,408,3994,560,336,64,0,6,1,1,3,3,6,4962,406,2,1
6318,photo,78,36,5,75,1,2,0,0,0,1,3,5,119,78,0,2
6319,photo,38,0,0,35,1,2,0,0,0,1,3,1,38,38,0,2
6320,photo,43,7,1,40,1,2,0,0,0,1,2,10,51,43,0,2
6321,video,180,2176,314,142,33,4,0,0,1,3,1,10,2670,179,1,2
6322,video,188,2099,388,152,34,0,1,0,1,3,1,9,2675,187,1,2
6323,photo,37,0,0,37,0,0,0,0,0,1,6,22,37,37,0,3
6324,photo,72,1,0,72,0,0,0,0,0,1,6,3,73,72,0,0
6325,link,12,0,0,12,0,0,0,0,0,0,4,11,12,12,0,0
6326,video,146,1569,316,89,49,0,4,3,1,3,4,10,2031,142,4,0
6327,video,249,2609,572,207,24,12,6,0,0,3,4,8,3430,249,0,1
6328,video,218,3000,353,152,58,4,4,0,0,3,3,10,3571,218,0,1
6329,photo,21,2,0,19,0,1,1,0,0,1,2,10,23,21,0,2
6330,photo,133,28,0,127,6,0,0,0,0,1,2,9,161,133,0,2
6331,photo,127,56,60,125,1,0,1,0,0,1,6,23,243,127,0,3
6332,photo,30,0,0,29,0,1,0,0,0,1,6,2,30,30,0,0
6333,status,22,0,0,22,0,0,0,0,0,2,6,0,22,22,0,0
6334,status,31,0,0,31,0,0,0,0,0,2,5,11,31,31,0,0
6335,video,236,5237,526,138,97,1,0,0,0,3,5,8,5999,236,0,1
6336,photo,97,104,3,95,2,0,0,0,0,1,5,4,204,97,0,0
6337,video,197,1875,624,146,47,1,2,0,1,3,5,2,2696,196,1,0
6338,photo,34,8,0,33,1,0,0,0,0,1,5,2,42,34,0,0
6339,link,12,7,7,12,0,0,0,0,0,0,4,1,26,12,0,0
6340,photo,63,21,1,62,1,0,0,0,0,1,3,1,85,63,0,2
6341,photo,218,105,153,212,2,4,0,0,0,1,2,12,476,218,0,2
6342,video,246,2373,475,108,130,5,2,1,0,3,1,8,3094,245,1,1
6343,photo,34,5,0,33,1,0,0,0,0,1,1,1,39,34,0,2
6344,video,51,80,15,45,5,1,0,0,0,3,0,7,146,51,0,2
6345,photo,122,71,65,117,5,0,0,0,0,1,6,11,258,122,0,0
6346,photo,39,4,0,35,4,0,0,0,0,1,6,8,43,39,0,0
6347,photo,27,0,0,24,1,2,0,0,0,1,6,7,27,27,0,0
6348,photo,50,20,6,47,3,0,0,0,0,1,6,7,76,50,0,0
6349,photo,123,166,16,114,9,0,0,0,0,1,5,11,305,123,0,0
6350,video,256,1435,429,217,34,4,0,1,0,3,4,8,2120,255,1,0
6351,photo,93,54,0,91,2,0,0,0,0,1,4,6,147,93,0,0
6352,photo,123,25,28,123,0,0,0,0,0,1,3,6,176,123,0,2
6353,status,98,5,0,87,2,5,4,0,0,2,2,5,103,98,0,2
6354,photo,51,1,4,47,3,1,0,0,0,1,0,9,56,51,0,2
6355,video,58,2,0,55,1,0,2,0,0,3,0,6,60,58,0,2
6356,photo,47,16,0,46,1,0,0,0,0,1,6,8,63,47,0,0
6357,video,16,3,0,15,1,0,0,0,0,3,6,7,19,16,0,0
6358,video,22,11,1,20,1,1,0,0,0,3,6,6,34,22,0,0
6359,photo,16,0,1,16,0,0,0,0,0,1,6,1,17,16,0,0
6360,photo,374,6,17,366,2,6,0,0,0,1,6,1,397,374,0,0
6361,photo,61,2,0,57,3,1,0,0,0,1,6,1,63,61,0,0
6362,photo,42,0,1,40,1,0,1,0,0,1,6,0,43,42,0,0
6363,photo,37,0,0,34,1,2,0,0,0,1,5,7,37,37,0,0
6364,video,75,28,0,58,16,1,0,0,0,3,4,22,103,75,0,3
6365,photo,96,25,0,88,3,5,0,0,0,1,4,21,121,96,0,3
6366,video,55,83,1,52,1,0,2,0,0,3,4,12,139,55,0,0
6367,video,156,1970,292,103,40,3,8,1,1,3,1,4,2418,154,2,2
6368,photo,15,0,0,15,0,0,0,0,0,1,1,4,15,15,0,2
6369,video,281,2113,581,197,77,2,3,2,0,3,1,2,2975,279,2,1
6370,video,110,566,238,103,5,0,1,0,1,3,0,3,914,109,1,2
6371,video,239,2574,419,140,95,1,2,1,0,3,0,2,3232,238,1,1
6372,photo,105,96,7,101,2,2,0,0,0,1,6,23,208,105,0,3
6373,photo,18,0,0,17,0,1,0,0,0,1,6,4,18,18,0,0
6374,video,44,18,0,41,3,0,0,0,0,3,6,3,62,44,0,0
6375,photo,19,6,1,14,4,1,0,0,0,1,6,3,26,19,0,0
6376,photo,51,4,0,48,1,2,0,0,0,1,2,1,55,51,0,2
6377,video,67,276,34,57,7,0,3,0,0,3,1,11,377,67,0,2
6378,photo,30,2,0,30,0,0,0,0,0,1,1,11,32,30,0,2
6379,video,155,851,153,76,78,1,0,0,0,3,1,10,1159,155,0,2
6380,video,266,2068,453,198,62,2,3,0,1,3,1,8,2787,265,1,2
6381,video,31,1,0,29,2,0,0,0,0,3,1,7,32,31,0,2
6382,photo,225,32,17,221,3,0,1,0,0,1,1,6,274,225,0,2
6383,photo,63,23,1,63,0,0,0,0,0,1,0,22,87,63,0,3
6384,link,4,0,0,4,0,0,0,0,0,0,6,11,4,4,0,0
6385,video,225,1660,355,189,31,1,4,0,0,3,6,9,2240,225,0,0
6386,video,154,1138,408,128,25,1,0,0,0,3,6,8,1700,154,0,0
6387,photo,35,3,0,34,1,0,0,0,0,1,6,6,38,35,0,0
6388,video,236,2719,472,184,47,1,3,0,1,3,6,1,3427,235,1,1
6389,photo,166,102,0,165,1,0,0,0,0,1,5,21,268,166,0,3
6390,photo,32,28,0,31,1,0,0,0,0,1,5,21,60,32,0,3
6391,photo,26,0,0,26,0,0,0,0,0,1,4,21,26,26,0,3
6392,video,96,1084,266,80,13,2,0,1,0,3,4,2,1446,95,1,0
